customer_id,customer_name,email,phone,signup_date,billing_address,shipping_address,customer_type
CUST01360,David Johnson,christopherwalker@example.net,418.529.5219x38522,2024-09-27,"2311 Brennan Inlet, Rothshire, UT 59761","9988 Christian Wall, North Nicholas, AZ 41676",new
CUST01361,Jose Reed,monica43@example.net,+1-212-999-3878x8431,2024-03-30,"8764 Scott Avenue, New Garrettville, ND 74094","9832 Lisa Centers, North Nicholashaven, AK 12009",returning
CUST01362,Ashley Andrews,gilessteven@example.org,(707)272-1889x066,2024-06-10,"5340 Lauren Mews Suite 161, Taylormouth, NV 42117","3161 Amber Ramp Apt. 421, Barbarashire, IA 07257",returning
CUST01363,Kevin Gutierrez,erica49@example.org,+1-797-961-6611,2024-01-10,"09207 Scott Square, Moralesstad, TN 62543","7290 Joseph Shoal Apt. 865, South Paulfort, TX 86898",returning
CUST01364,Russell Lindsey,deborahhernandez@example.com,7633593121,2024-09-06,"99912 Tonya Via, Alexandrachester, CT 29075","35807 Parrish Corner, New Christopherton, TX 33761",new
CUST01365,Jamie Boyd,williamfranklin@example.net,253-254-6819x6623,2024-05-12,"63757 April Isle Apt. 807, Johnsside, IN 28579","1446 Valenzuela Village, Sydneymouth, MI 29619",returning
CUST01366,Tina Lynch,zamorasarah@example.com,742.775.7148x912,2024-01-26,"653 Bradley Harbor, Kingland, TN 94947","8492 Pham Lake Suite 528, Port Lisa, VI 20030",returning
CUST01367,Morgan Strong,lidevon@example.org,001-212-429-4397x1501,2024-04-16,"414 Emily Radial, North Natalieport, AZ 16433","491 Sara Flats Apt. 495, North Adamchester, FM 92270",returning
CUST01368,Angel Gutierrez,vegagregory@example.com,+1-834-978-7762x974,2024-06-24,"721 Bridges Extensions, Lake Brendaberg, NJ 79630","8464 Amanda Gateway, Michaelmouth, MS 25506",returning
CUST01369,Seth Diaz,william73@example.org,001-392-558-6745x6443,2024-09-19,"561 Robert Ferry, East Tiffany, VA 19543","460 Hughes Skyway, Proctorton, NJ 17971",new
CUST01370,Lisa Garcia,changdaniel@example.com,790.484.8152x7711,2024-04-21,"3613 Austin Centers, Randallburgh, MP 22883","819 Hart Way, Port Danland, IL 03953",returning
CUST01371,Judith Rodriguez,vickihughes@example.net,396.697.8162x667,2024-07-03,"5970 Sean Estates, Port Devinland, TN 95726","PSC 1519, Box 7096, APO AE 60623",returning
CUST01372,Lisa Spencer,popethomas@example.com,626-778-6178x405,2024-03-26,"PSC 1206, Box 1268, APO AA 33130","4987 Garcia Squares, Aliciaberg, WV 65073",returning
CUST01373,Cynthia Robbins,kaufmandustin@example.com,001-891-697-9368,2024-08-03,"12610 Jennifer Pines Apt. 775, Barrettstad, ID 80048","6732 Webster Via, Wandaburgh, NE 87069",returning
CUST01374,Casey Harris,bramos@example.org,+1-827-694-3407x16276,2024-06-10,"605 King Crest Apt. 106, Longton, VA 20617","94513 Pitts Avenue Apt. 148, South Angelaton, FM 56745",returning
CUST01375,Sara Fleming,michelle50@example.org,(562)437-5054,2024-08-31,"USCGC Smith, FPO AE 63643","240 Santana Path Apt. 759, Jenniferhaven, NJ 91900",returning
CUST01376,Amanda Murphy,jasonsmith@example.net,400-667-4158x6795,2024-01-22,"415 Zhang Brook Suite 576, Kevinfurt, SC 32958","48196 Martin Harbor, Port Justinborough, MO 48452",returning
CUST01377,Christopher Taylor,christian16@example.org,(956)379-9266x24341,2024-04-22,"965 Garcia Lodge, Lake Suzanne, GU 15770","687 Mendoza Course, East Jennifer, NJ 56686",returning
CUST01378,Kimberly Cunningham,gregoryjoseph@example.com,+1-713-790-4080x86283,2024-07-07,"2709 Sandra Ranch, Lake Ianland, FL 44470","53241 Michelle Mall Suite 206, Philipton, MP 99125",returning
CUST01379,Andrea Flowers,ericksonzachary@example.com,001-612-401-5026x155,2024-08-26,"141 Larry Knolls Apt. 887, Robertschester, NY 67465","495 Oscar Isle, Lake Joycestad, MP 38936",returning
CUST01380,Kristin Garcia,victoria37@example.org,(831)844-8863,2024-05-29,"554 Campos Port, Murphyburgh, PR 54496","05628 Campbell Fields Apt. 908, Lake Christopherton, VT 78540",returning
CUST01381,Richard Goodman,christinasanchez@example.net,(313)461-5100x37492,2024-06-08,"Unit 9698 Box 6007, DPO AA 90187","5562 Barbara Haven, Perrychester, PR 92768",returning
CUST01382,Jacqueline Gallegos,doylemary@example.com,+1-809-251-9809x59905,2024-08-27,"6251 Jesse Lakes, North William, AS 04888","46776 Spencer Point, Dennischester, LA 12267",returning
CUST01383,Matthew Prince,terrellcindy@example.org,+1-267-522-4855x157,2024-01-22,"171 Brian Shoal Suite 705, Lake Jeffrey, SD 40878","74750 Clark Point Suite 399, New Raymond, IL 49761",returning
CUST01384,Breanna Barnes,johnathancraig@example.org,765-606-4330,2024-08-14,"651 Dixon Lights Apt. 725, Farmerbury, PW 82371","224 Christopher Mountains, West Michaelborough, NE 64815",returning
CUST01385,Ashley Anderson,zimmermanlaura@example.org,001-792-769-3609x97073,2024-04-04,"39868 Lee Ranch, Craigbury, AL 88509","7453 Fry Overpass Apt. 964, East Michael, IL 67120",returning
CUST01386,Ricardo Lutz,hamiltonstephanie@example.org,642-338-1454x0327,2024-05-21,"2255 Monica Parks Apt. 920, Turnerland, TN 14334","97832 Morris Pike Apt. 291, Hamiltonton, PR 35826",returning
CUST01387,Kristin Odonnell,merrittmiranda@example.org,001-968-670-1721x5184,2024-09-27,"05431 David Station, Evansburgh, IN 20887","450 William Fords Suite 764, Isaacborough, FL 42332",new
CUST01388,Jason Ramos,salvarez@example.org,(248)743-5145x4626,2024-03-18,"5885 Jessica Vista Apt. 347, Suttonview, KY 98143","539 David Way Apt. 308, East Jill, PW 11246",returning
CUST01389,Susan Bowers,wyattkayla@example.org,+1-576-525-1973x1029,2024-03-13,"Unit 2652 Box 8100, DPO AA 37651","05484 Joshua Gardens Apt. 086, Jenkinshaven, SD 10628",returning
CUST01390,Shawn Allen,christylynn@example.com,693.864.6954,2024-05-02,"PSC 9205, Box 4888, APO AA 07240","57916 Donna River, Port Timothyfort, GA 54932",returning
CUST01391,Louis Sullivan,michaelclark@example.org,(272)250-7012,2024-08-23,"75882 Dustin Crossroad Suite 859, North Troy, FM 44326","40538 Lozano Square Suite 770, Port Timothy, SC 25380",returning
CUST01392,Christina Ramos,jgiles@example.net,499-594-6501,2024-06-20,"Unit 7822 Box 3949, DPO AP 60920","USNS Torres, FPO AA 20390",returning
CUST01393,Benjamin Ryan,claudialowe@example.com,277.245.9941x8836,2024-05-26,"07964 Hardy Track, South Mariestad, DC 44494","125 Taylor Islands, North Katherineborough, AR 71816",returning
CUST01394,Amber Thompson,unielsen@example.com,470.733.2158x36303,2024-08-11,"4360 Gordon River Apt. 362, South Jessicamouth, AL 57301","USS Watts, FPO AA 94120",returning
CUST01395,Jean Weber,fergusonwilliam@example.org,001-551-231-9142x967,2024-06-29,"638 Phillips Villages Apt. 078, East Shannonview, RI 16545","8988 Jeffrey Rapid Apt. 627, West Colleenport, SD 16093",returning
CUST01396,Kim Nolan,robert23@example.org,916.472.9003,2024-07-21,"PSC 4709, Box 4195, APO AE 26138","5290 James Ridges Apt. 057, Port Angelashire, TX 17730",returning
CUST01397,Christine Crawford,robertsalinas@example.org,001-337-416-4294x61257,2024-09-12,"603 Amber Ridge, Lake Karen, MN 53281","40215 Victoria Pass, Port Justinburgh, NH 54604",new
CUST01398,Michael Hunt,imcclain@example.org,532.334.5422,2024-01-29,"162 Jessica Estate Suite 656, Samueltown, NJ 56091","63502 Justin Corner Apt. 611, Nancyton, WA 51583",returning
CUST01399,Kenneth Avila,matthew82@example.org,001-524-945-1619x465,2024-04-19,"87983 Colleen Extension, Lake Oscar, NV 58101","42517 David Valleys Suite 881, North Nathaniel, PW 46390",returning
CUST01400,Kathy Martinez,angie93@example.org,3164188041,2024-02-22,"261 Brittany Square, South Hannahton, VT 18436","4697 Dixon Fields Suite 931, Lindseyborough, UT 40337",returning
CUST01401,Glenn Evans,michaelalexander@example.net,517.471.5564x8964,2024-07-30,"9631 Mark Place Suite 099, Lake Terri, SC 21409","09262 Lisa Passage Apt. 401, Dustinmouth, WI 27679",returning
CUST01402,Cynthia Harris,williamsdonna@example.net,+1-924-571-5258x9996,2024-07-28,"69728 Sierra Trail, Dawnside, KS 05383","19085 Graves Harbor Suite 986, Morganside, GU 78445",returning
CUST01403,Tammy Preston,davismark@example.net,(270)295-5772,2024-07-02,"8890 Hill Island, Port Amy, AZ 13914","7129 Glass Glen Apt. 153, New Danielfort, VA 07891",returning
CUST01404,Jennifer Lara,paulaross@example.org,(872)944-7099,2024-06-21,"1623 Patricia Knolls, South Erica, TX 48278","7681 Francisco Walk Apt. 056, Ginastad, IA 06876",returning
CUST01405,Christina Ellis,andrew43@example.net,+1-670-675-9335x92423,2024-09-14,"28901 Brown Locks, South Alicia, CA 90852","689 Amy Prairie, Kaylaborough, KY 82741",new
CUST01406,Dominique Lamb,eneal@example.org,001-384-905-8870x49193,2024-05-09,"351 Williams Mall, East Maureen, ME 36330","938 John Flat Apt. 787, Lake Dominique, MD 98199",returning
CUST01407,Sandra Willis,nguyenrebecca@example.org,795.798.1488x05951,2024-07-22,"4227 Brian Mall Apt. 647, West Lindafort, AR 39000","8919 Christine Roads, Scottborough, ID 83805",returning
CUST01408,Katrina Spears,mburns@example.net,001-370-913-0376x04919,2024-09-12,"57973 Andrew Center Apt. 713, Martinburgh, PW 42128","90322 Charles Forges Suite 918, Hamiltontown, FM 62401",new
CUST01409,David Bradshaw,christopher95@example.com,+1-358-245-3698,2024-01-06,"Unit 5340 Box 5347, DPO AA 75219","81079 Joseph Lodge, Charlesbury, OR 87834",returning
CUST01410,Eric Beck,kbrandt@example.com,433-996-2599x91780,2024-01-11,"73722 Gonzalez Track, Rodriguezmouth, DE 50349","358 Kristin Parkways, North Kimberlyberg, ME 84890",returning
CUST01411,Holly Thompson,lopezshawn@example.net,001-913-957-9614x44005,2024-05-04,"15227 Daniel Springs Suite 465, Sharonfurt, MN 31524","68652 Eric Hollow, Port Andrew, LA 21436",returning
CUST01412,Vicki Phillips,steven04@example.org,201-236-7245x08932,2024-02-27,"2193 Patrick Hills Suite 643, North Davidville, WA 18150","5835 Wilson Squares Suite 862, New Joyburgh, NH 76367",returning
CUST01413,Kelly Stone,qjensen@example.net,942.768.9017x5017,2024-08-12,"31681 Ellis Meadow Suite 409, Castroville, HI 03901","197 Emily Mills, Morganmouth, LA 38358",returning
CUST01414,Robert Harris,nicole37@example.org,418-208-4829x6046,2024-01-15,"84322 Michael Lock Apt. 439, Fisherhaven, FL 82870","154 Parker Fords, Port Deanna, PA 47201",returning
CUST01415,Andre Kent,pgomez@example.net,001-941-439-0744x329,2024-05-06,"22123 Stafford Branch, East Cynthia, SD 91405","26005 Bruce Vista Apt. 084, North Lisafurt, WV 76961",returning
CUST01416,Steven Allen,pwells@example.com,(437)473-6421x7857,2024-09-12,"436 Scott Streets, Stephanieburgh, WA 28283","869 Bonnie Corner, New Natashaville, PW 62700",new
CUST01417,Kathleen Smith,mark27@example.com,8416023362,2024-04-26,"USS Myers, FPO AP 17003","89313 Rios Prairie, Port Johnmouth, NV 10381",returning
CUST01418,Alvin Williams,phernandez@example.org,685-954-0574,2024-06-13,"171 Cabrera Orchard, Carolyntown, WY 62655","85337 Randy Flat, Lake Markmouth, MO 20284",returning
CUST01419,Sabrina Morrison,warnersteven@example.com,485-785-2186,2024-09-24,"3948 Campbell Dale Suite 349, New Marissaborough, AS 33788","3444 Adam Creek, Port Mitchellport, MA 86441",new
CUST01420,Katherine Liu,msmith@example.org,+1-567-656-6807,2024-07-24,"07178 Ricky Knoll Suite 026, Thomasberg, ID 10565","420 Alexander Mission Suite 579, Rosariomouth, MI 68946",returning
CUST01421,Todd Ramos,kevincannon@example.net,001-462-236-9663x7861,2024-02-01,"776 Charles Row Suite 049, Robyntown, MO 84728","91155 Cooper Underpass Apt. 927, Lake Jakeberg, KS 89790",returning
CUST01422,Lee Santana,ingramjoseph@example.com,+1-439-850-2786,2024-08-01,"1350 Hannah Rest, Warrenmouth, CO 39792","11906 Avery Forks, Stephensburgh, TX 31368",returning
CUST01423,Maria Collins,ingramjoseph@example.com,661.215.5849x738,2024-06-25,"05212 Smith Neck, Cummingsfort, NC 50069","866 Gomez Gardens, South Jeremy, DE 06491",returning
CUST01424,Jeremy Lee,samuel03@example.org,(733)996-4144x127,2024-06-19,"72099 Mark Lakes, East Aaronhaven, NH 47466","0047 Vega Mount Apt. 128, New Stephenborough, KY 13574",returning
CUST01425,Adam Gonzalez,agonzalez@example.org,753-852-7800,2024-02-16,"PSC 8863, Box 8419, APO AA 18888","94474 Oliver Stream Suite 792, East Elaine, CA 71588",returning
CUST01426,Crystal Murphy,timothy85@example.org,(541)395-1786,2024-03-17,"8698 Gutierrez Mountains, Tannermouth, UT 27020","8808 Stevenson Rapid Suite 652, South Melissaborough, UT 84383",returning
CUST01427,Sean Baxter,alicia86@example.net,8106511842,2024-09-01,"20583 Lane Islands, Ingramhaven, AK 91683","62738 Scott Views Apt. 670, Thomastown, RI 11054",new
CUST01428,Valerie Davis,nblair@example.org,001-580-495-6069x932,2024-09-17,"3654 Christopher Port Suite 311, Port Georgeberg, VI 61342","3174 Christine Vista, New Ashley, TN 59512",new
CUST01429,Gabriela Foster,valeriemeadows@example.org,846-892-3266x24299,2024-04-04,"4266 Jason Road, East Eddietown, AL 24779","60931 Jones Skyway Apt. 361, East Brianna, ID 72251",returning
CUST01430,Brad Casey,matthew49@example.com,523-485-8972x50671,2024-02-05,"0903 John Lock, Kellybury, PA 01809","339 Castro Villages Apt. 265, Port Christinaville, HI 69682",returning
CUST01431,Elizabeth Burke,denise89@example.org,5306067991,2024-01-28,"0656 Duane Spring, Skinnerfort, DC 54581","0688 Crawford Orchard, Sandraborough, OH 55247",returning
CUST01432,Elizabeth Barajas,czimmerman@example.org,480-589-3169,2024-05-31,"42056 Shaw Motorway Apt. 526, Stewartfurt, MI 23630","3036 Albert Brook, Courtneytown, GU 96612",returning
CUST01433,Gloria Williams,smithandrew@example.net,+1-872-964-6271,2024-05-09,"59354 Mike Parks, East Beth, KS 24757","2589 Claudia Prairie Suite 974, Freyland, OK 70324",returning
CUST01434,Patrick Buchanan,xmaldonado@example.com,9326888948,2024-04-25,"63528 Nancy Parkway Apt. 823, West Jameston, TN 20435","29890 Martin Mall, New Timothyburgh, FM 41911",returning
CUST01435,Sierra Gordon,nicholas09@example.net,306-816-1312x17888,2024-04-01,"6987 Avila Dam Apt. 338, Kevinport, MO 09468","9571 Scott Branch Suite 944, West Sarahfurt, DE 34274",returning
CUST01436,Colleen Rocha,mcdanieldarlene@example.net,321.781.6704,2024-05-10,"07260 Case Passage, Chadport, WA 07930","0058 Huber Key Apt. 282, Harringtonberg, RI 34785",returning
CUST01437,Diane Brennan,rodriguezroberto@example.com,324.583.2595x7485,2024-03-03,"9933 Richardson Plaza Apt. 388, New Tracyfurt, OR 33633","6892 Kyle Union Suite 680, Taylorfort, TN 75284",returning
CUST01438,Donald Lopez,megan13@example.org,662.913.6062x9494,2024-06-20,"2455 Price Radial, Edwardsville, RI 37883","336 Christina Viaduct, Osbornland, ME 36110",returning
CUST01439,Judy Barrett,diazgina@example.net,394-645-9596,2024-07-10,"4184 Maria Divide Suite 405, West Derek, PA 29472","6973 Mark Motorway, North William, KY 44711",returning
CUST01440,Julie Shepherd,davidgraham@example.com,001-393-294-5227,2024-09-20,"0068 Hayden Unions Apt. 296, North Lisa, WA 54042","4097 Thomas Plains, South Christopher, TN 21374",new
CUST01441,Alejandro Carroll,saracarey@example.com,001-487-225-4077x48816,2024-08-04,"127 Robinson Throughway, Camposport, TX 22562","78872 Taylor Keys Apt. 406, Marissamouth, ND 01555",returning
CUST01442,Levi Schultz,jason64@example.com,+1-487-653-4073,2024-08-10,"28171 Amy Divide, New Josephborough, ID 34168","5933 Ramos Plains Apt. 588, Matthewshire, AZ 88666",returning
CUST01443,Michael Snow,hfreeman@example.org,001-731-819-6764x75833,2024-07-30,"227 Virginia Springs, Porterfort, IA 04849","98507 Williams Dam Apt. 681, Lake Elizabethchester, WY 30834",returning
CUST01444,Jaime Anderson,donaldsmith@example.com,391-622-8673x194,2024-05-30,"651 Amanda Squares, Port Gregoryburgh, SD 28360","80961 Lance Ridge, North Stephanie, OH 94919",returning
CUST01445,Alexandra Oliver,markcortez@example.com,3658727380,2024-04-25,"6324 Roberts Avenue Suite 360, Murphyhaven, CT 99145","852 Shannon Mountains, Lake Melanie, NE 17556",returning
CUST01446,Karen Ryan,jeremyrhodes@example.net,861-973-2743x076,2024-02-27,"001 Marshall Skyway Suite 699, Jamesshire, MS 03578","40847 Howard Drives, Port Emmafurt, HI 24673",returning
CUST01447,Mark Mueller,kathleen18@example.org,814.237.1045x82609,2024-09-23,"750 Holt Ports, Rogersberg, GA 10205","6774 William Flats, Lake Conniefurt, ID 90899",new
CUST01448,Tamara Suarez,rshaw@example.org,736.818.9135,2024-09-16,"2878 Diane Parkways, Emilyport, PR 61313","026 Brown Vista, Richardside, NE 61087",new
CUST01449,Diana Stone,vmiller@example.com,460-449-9129x363,2024-09-20,"798 Kristen Village, East Kathrynfort, FL 98479","3866 Cooper Road Suite 537, Mooneytown, IA 82294",new
CUST01450,Todd Young,mturner@example.org,650.853.0833x601,2024-03-08,"Unit 7151 Box 1888, DPO AP 93404","32248 Joel Camp Suite 374, Mikefurt, NE 95566",returning
CUST01451,William Hartman III,andrew19@example.org,427.675.9479x22701,2024-04-06,"9579 Harris Mountains Apt. 193, Davidmouth, AK 72887","5081 Williams Unions, Fosterborough, MD 21874",returning
CUST01452,Erin Pratt,andreagarcia@example.net,001-784-555-4272x447,2024-04-21,"920 Justin Path Apt. 923, Bishopburgh, MN 89271","650 Butler Crest Apt. 655, Gomezland, MI 04318",returning
CUST01453,Megan Jennings,michael81@example.net,001-206-660-5677x21360,2024-04-02,"006 Jennifer Rapids, South Alyssa, WI 32458","99787 Maria Circles, Port Patricktown, UT 87037",returning
CUST01454,Derrick Olson,reynoldschristopher@example.net,753-957-0093,2024-08-26,"20055 Smith Coves Suite 890, Lake Markburgh, OR 79894","25543 Jonathan Extension, East Deanna, CO 23184",returning
CUST01455,Makayla Harris,james02@example.com,001-603-961-3227x690,2024-09-19,"USNV Evans, FPO AP 30642","07808 Barnes Light, Rosemouth, IL 26461",new
CUST01456,Colleen Williams,jessicabell@example.com,818-503-3613,2024-04-22,"60503 Susan Landing Apt. 163, Hawkinsport, VI 46884","362 Barron Garden Apt. 342, Muellertown, GA 58237",returning
CUST01457,Terri Cole,sandymorales@example.net,+1-387-302-2940x0975,2024-04-01,"394 Bailey Turnpike, Bellmouth, PR 73586","645 Katherine Mills Apt. 303, New Dustin, OH 38751",returning
CUST01458,Damon Anderson,jenniferrodriguez@example.net,001-433-500-0429x56030,2024-04-25,"720 Andrew Mission Suite 200, West Michael, PA 28275","62314 Alison Haven Suite 373, West Jeremystad, RI 55517",returning
CUST01459,Virginia Henry,agutierrez@example.org,001-332-552-7397x67488,2024-02-21,"USS Hill, FPO AE 30778","Unit 5694 Box 1431, DPO AA 04304",returning
CUST01460,Candice Salazar,bridgethoffman@example.net,637.218.9428,2024-02-09,"3802 Hernandez Drive Apt. 041, Adamsside, FM 92249","5964 Carey Field, North April, AL 31822",returning
CUST01461,Carmen Hall,jessica88@example.net,(394)502-1698x068,2024-08-26,"62244 Townsend Meadow Suite 561, Elizabethmouth, DC 30517","72748 Gibson Ranch Apt. 705, Sandraview, MS 13428",returning
CUST01462,Donna Roberts,lesliemorales@example.com,001-906-274-0912x6028,2024-06-23,"10648 Patricia Drive Apt. 258, Harthaven, AK 08622","8489 Hughes Village, Joseland, HI 36848",returning
CUST01463,Manuel Wright,carmenesparza@example.org,+1-821-872-9521,2024-03-08,"96756 Jenkins Land, Gailside, MO 29880","855 Frost Via Apt. 897, West Jennifer, MH 15411",returning
