transaction_id,customer_id,product_id,order_date,order_time,amount,quantity,payment_method,shipping_address,billing_address,acquisition_channel,is_fraud,chargeback_date,device_type,ip_address,is_weekend,is_high_value,signup_date,days_since_signup,is_new_customer,shipping_billing_mismatch,fraud_prediction
TXN002420,CUST02391,PROD0069,2024-10-19,16:11:00,1217.79,3,Credit Card,"2704 Snyder Run, North Jodyview, RI 27743","19062 Collins Vista, Joelmouth, IN 71154",Email,False,,Tablet,210.251.13.56,1,1,2024-02-05,257,0,1,1
TXN002421,CUST08596,PROD0227,2024-10-19,11:27:00,703.46,2,Credit Card,"322 Shawn Mission Suite 041, Robinburgh, CA 60716","21809 Bell Road, Lake Maryfort, SD 36712",Paid Search,False,,Desktop,120.213.36.154,1,1,2024-04-17,185,0,1,1
TXN002422,CUST06688,PROD0091,2024-10-19,09:25:00,43.68,3,Debit Card,"471 Jonathan Crest Suite 788, Clarkbury, SD 34302","584 Melanie Wells, Dunnland, KY 75635",Paid Search,False,,Desktop,70.101.179.151,1,0,2024-05-20,152,0,1,1
TXN002423,CUST01245,PROD0084,2024-10-19,13:41:00,415.7,2,Debit Card,"22945 Sophia Port Suite 516, Lauraville, OH 87247","2864 Charles Forge, Brownville, NJ 12696",Paid Search,False,,Desktop,27.130.42.238,1,0,2024-02-17,245,0,1,1
TXN002424,CUST00902,PROD0124,2024-10-19,07:00:00,364.12,2,Apple Pay,"405 Mack Mall, Christianton, MO 81349","751 Joanne Glens Apt. 749, New Mollymouth, AK 49561",Paid Search,False,,Tablet,212.224.117.116,1,0,2024-03-08,225,0,1,1
TXN002425,CUST06662,PROD0446,2024-10-19,06:48:00,47.6,1,Credit Card,"79215 Ryan Ranch, Lauraberg, VT 76219","3569 Burke Fields, North Jeffrey, KS 90958",Paid Search,False,,Mobile,84.211.209.250,1,0,2024-01-20,273,0,1,1
TXN002426,CUST08703,PROD0021,2024-10-19,19:29:00,180.14,2,PayPal,"80464 Ramirez Centers Suite 716, Madelineborough, AZ 52322","5702 Jessica Union Apt. 435, Josephton, PA 46448",Social,True,2024-12-11,Tablet,117.176.248.85,1,0,2024-04-16,186,0,1,1
TXN002427,CUST02100,PROD0394,2024-10-19,17:33:00,304.2,1,Apple Pay,"39517 Flores Cliff Suite 813, Lake Emily, NE 61199","545 Jacqueline Dale, Charlesland, MS 51192",Organic,False,,Mobile,77.86.97.196,1,0,2024-01-30,263,0,1,1
TXN002428,CUST01094,PROD0282,2024-10-19,12:55:00,777.12,3,Apple Pay,"Unit 6315 Box 5580, DPO AP 02973","USS Mitchell, FPO AE 52243",Organic,False,,Desktop,56.234.45.133,1,1,2024-06-18,123,0,1,1
TXN002429,CUST01858,PROD0214,2024-10-19,21:07:00,979.47,3,Apple Pay,"835 Bowen Views, Farleyview, MD 69826","541 Kristin Burg Suite 930, Ericamouth, IL 36722",Organic,True,2024-12-13,Mobile,78.183.96.104,1,1,2024-06-25,116,0,1,1
TXN002430,CUST01586,PROD0455,2024-10-19,10:31:00,192.7,1,PayPal,"13667 Jesse Mountains Apt. 328, Brownshire, AL 97976","06571 Anita Knoll, East Tina, FM 38332",Social,False,,Mobile,59.158.28.105,1,0,2024-07-13,98,0,1,1
TXN002431,CUST01372,PROD0067,2024-10-19,12:57:00,78.69,1,Credit Card,"4987 Garcia Squares, Aliciaberg, WV 65073","PSC 1206, Box 1268, APO AA 33130",Organic,False,,Desktop,89.191.45.223,1,0,2024-03-26,207,0,1,1
TXN002432,CUST08300,PROD0136,2024-10-19,15:40:00,336.78,1,Debit Card,"02965 Nguyen Curve Suite 800, Mooreport, TN 84040","4366 Madeline Mission, Jonathanshire, WY 10388",Social,False,,Mobile,221.105.86.175,1,0,2024-05-01,171,0,1,1
TXN002433,CUST00962,PROD0391,2024-10-19,11:47:00,1436.25,3,Debit Card,"3443 Henson Ford Suite 668, West Alexisstad, WA 61870","11483 John Squares Apt. 965, Lake Robert, CA 17765",Paid Search,False,,Tablet,102.121.115.51,1,1,2024-04-06,196,0,1,1
TXN002434,CUST08074,PROD0496,2024-10-20,14:12:00,37.71,3,Debit Card,"620 Rodriguez Valleys Suite 616, Jessicashire, NE 63039","1193 Neal Tunnel, North Natashastad, OK 98453",Organic,False,,Mobile,64.251.134.156,1,0,2024-05-10,163,0,1,1
TXN002435,CUST07172,PROD0004,2024-10-20,13:00:00,111.82,2,PayPal,"USCGC Carter, FPO AE 49445","5422 Becky Ridges Suite 678, Travisland, CT 52388",Paid Search,False,,Mobile,199.70.132.166,1,0,2024-03-01,233,0,1,1
TXN002436,CUST09365,PROD0316,2024-10-20,11:13:00,46.19,1,PayPal,,"294 Thomas Inlet Apt. 970, New Aliciaberg, WA 66564",Organic,False,,Desktop,132.70.44.15,1,0,2024-02-18,245,0,1,1
TXN002437,CUST03024,PROD0323,2024-10-20,13:00:00,456.2,1,Debit Card,"87266 Roberts Landing, Wrightside, FM 37146","0601 Robert Forks Suite 223, Moniquestad, WV 43282",Paid Search,False,,Tablet,147.216.61.215,1,0,2024-06-23,119,0,1,1
TXN002438,CUST02244,PROD0248,2024-10-20,15:24:00,66.24,1,PayPal,"32233 Ronald Plains Suite 116, East Steven, MN 40216","5289 Jessica Village, Lake Ryanberg, MO 15375",Paid Search,False,,Tablet,153.153.207.144,1,0,2024-07-11,101,0,1,1
TXN002439,CUST03442,PROD0096,2024-10-20,15:15:00,354.73,1,PayPal,"44302 James Track, Davidburgh, WI 46842","232 Pollard Cliff, Turnerburgh, WY 25184",Social,False,,Tablet,70.50.232.93,1,0,2024-05-10,163,0,1,1
TXN002440,CUST08926,PROD0259,2024-10-20,13:33:00,584.72,2,Apple Pay,"573 Paula Field, Port Ericport, WA 81460","75696 Jeffrey Union Suite 174, Williamsfurt, CA 80695",Email,False,,Desktop,215.96.104.168,1,1,2024-06-08,134,0,1,1
TXN002441,CUST09114,PROD0404,2024-10-20,15:09:00,1308.69,3,Debit Card,"61207 Garcia Square Suite 727, Greenchester, OH 55142","9660 Chandler Lake, Annebury, LA 42225",Social,False,,Tablet,196.233.246.49,1,1,2024-07-23,89,0,1,1
TXN002442,CUST08695,PROD0065,2024-10-20,05:10:00,39.7,1,Debit Card,"76134 Edward Skyway Suite 332, New Lisa, DE 19048","PSC 1568, Box 4312, APO AE 37931",Organic,False,,Mobile,105.192.46.206,1,0,2024-05-15,158,0,1,1
TXN002443,CUST09312,PROD0465,2024-10-20,14:55:00,816.92,2,PayPal,"749 Adam Course Apt. 956, South Thomasmouth, PA 27696","7135 Tonya Mill, East Sarahborough, TX 59024",Organic,False,,Mobile,102.152.244.62,1,1,2024-02-22,241,0,1,1
TXN002444,CUST01250,PROD0259,2024-10-20,11:33:00,877.08,3,PayPal,"USCGC Alvarez, FPO AE 41920","47202 Veronica Prairie, Hartfort, AL 74099",Paid Search,False,,Mobile,144.77.77.250,1,1,2024-07-19,93,0,1,1
TXN002445,CUST02156,PROD0471,2024-10-20,14:32:00,776.31,3,Apple Pay,"162 Sarah Streets, South Jenniferland, AS 08954","10264 Stephanie Coves, Guzmanstad, TX 70362",Social,True,2024-11-27,Mobile,139.140.100.171,1,1,2024-08-26,55,0,1,1
TXN002446,CUST01647,PROD0181,2024-10-20,18:52:00,170.15,1,Credit Card,"0547 Laura Prairie Suite 130, Carlsonfort, UT 07182","45840 Lee Parkways, Johnchester, VI 54372",Social,False,,Tablet,169.17.232.59,1,0,2024-04-14,189,0,1,1
TXN002447,CUST06063,PROD0498,2024-10-20,13:08:00,537.22,2,Credit Card,"057 Hernandez Cliff Apt. 758, Port Tanyaton, AR 00811","01303 Jennifer Parkway Apt. 802, Bethshire, WY 84835",Social,False,,Desktop,87.241.33.193,1,1,2024-03-18,216,0,1,1
TXN002448,CUST08378,PROD0384,2024-10-20,18:26:00,890.32,2,Debit Card,"005 Coleman Orchard Apt. 342, Howardshire, MT 64455","444 Coffey Well, Juliahaven, MA 67305",Social,True,2024-12-14,Mobile,41.61.254.186,1,1,2024-09-08,42,0,1,1
TXN002449,CUST05113,PROD0191,2024-10-20,14:03:00,964.46,2,Apple Pay,"74829 Morris Manor, Amandaborough, ME 44059","12982 Ivan Turnpike Apt. 184, West Stacy, IN 04421",Organic,False,,Mobile,190.174.102.238,1,1,2024-05-05,168,0,1,1
TXN002450,CUST04737,PROD0442,2024-10-20,17:28:00,450.96,2,PayPal,"022 Meadows Passage, Henrystad, VA 25790","1898 Jones Ridge Apt. 432, North Howard, KS 99514",Social,False,,Tablet,56.83.50.202,1,0,2024-09-04,46,0,1,1
TXN002451,CUST01702,PROD0401,2024-10-20,10:07:00,465.25,1,PayPal,"0124 Duarte Circle, North Suzannehaven, IA 85402","1353 Lisa Curve Apt. 469, Lake Anne, VI 67581",Organic,False,,Tablet,38.51.24.192,1,0,2024-02-24,239,0,1,1
TXN002452,CUST08707,PROD0256,2024-10-20,08:38:00,917.46,3,Credit Card,"25878 Hinton Trail Suite 949, Colemanbury, PR 14153","7325 Eric Vista Suite 745, Andrewstown, NC 38555",Email,False,,Tablet,164.153.37.32,1,1,2024-07-16,96,0,1,1
TXN002453,CUST01293,PROD0170,2024-10-20,10:38:00,487.44,2,Apple Pay,"950 Anthony Gardens, East Natalie, GA 95033","41936 Smith Terrace Suite 415, North Williamburgh, GA 38181",Social,False,,Mobile,18.186.119.207,1,0,2024-05-22,151,0,1,1
TXN002454,CUST02448,PROD0323,2024-10-20,17:06:00,912.4,2,Apple Pay,"5424 Charles Terrace, Wrightmouth, KS 96882","42710 Williams Cape, Martinezland, ID 87000",Social,False,,Tablet,31.42.253.217,1,1,2024-05-09,164,0,1,1
TXN002455,CUST07540,PROD0369,2024-10-20,15:37:00,71.36,2,Apple Pay,"2930 Jason Rest, Port Steven, AR 90345","8293 Smith Summit, Lake Stephaniechester, TN 53819",Organic,False,,Mobile,83.147.157.7,1,0,2024-03-15,219,0,1,1
TXN002456,CUST06372,PROD0411,2024-10-20,13:01:00,286.66,2,Debit Card,"99744 David Ford, West Michaelbury, MP 07564","15389 Thomas Plain, Elizabethland, HI 78912",Organic,False,,Mobile,223.187.195.6,1,0,2024-01-05,289,0,1,1
TXN002457,CUST04290,PROD0210,2024-10-20,07:12:00,176.77,1,Credit Card,"03001 Mann Groves Apt. 417, Laurafurt, MA 44862","80727 Miller Cliff Suite 121, Brianborough, NM 32013",Social,False,,Tablet,77.254.106.240,1,0,2024-08-10,71,0,1,1
TXN002458,CUST04506,PROD0088,2024-10-20,16:58:00,1014.51,3,PayPal,"01890 Peterson Groves, Jensenfort, KS 22387","72099 Anthony Village Apt. 074, Port Jameshaven, IN 89659",Paid Search,False,,Mobile,23.98.78.153,1,1,2024-08-21,60,0,1,1
TXN002459,CUST06965,PROD0011,2024-10-20,23:18:00,611.66,2,PayPal,"702 Mcclain Hills, South Jeffrey, UT 37044","7663 Ronald Well Suite 711, Ramoston, VA 06639",Social,False,,Mobile,33.210.126.68,1,1,2024-01-28,266,0,1,1
TXN002460,CUST05902,PROD0241,2024-10-20,14:35:00,139.68,1,PayPal,"7853 Fisher Overpass, Rileyport, ID 24272","40595 Cindy Avenue Suite 760, Alexaside, KY 52520",Organic,False,,Tablet,23.207.114.134,1,0,2024-08-15,66,0,1,1
TXN002461,CUST01466,PROD0155,2024-10-20,08:26:00,467.34,2,Credit Card,"0052 Edwards Road, Smithtown, CT 21378","2234 Veronica Shoal, Matthewsberg, WV 90883",Social,False,,Mobile,212.56.237.180,1,0,2024-04-05,198,0,1,1
TXN002462,CUST09619,PROD0050,2024-10-20,23:26:00,1421.88,3,Credit Card,"329 Velasquez Place Apt. 127, Port Timothy, WY 47553","360 Alexis Groves Suite 418, North Kristen, GU 86874",Organic,False,,Mobile,174.167.113.115,1,1,2024-08-30,51,0,1,1
TXN002463,CUST04002,PROD0129,2024-10-20,15:30:00,492.28,1,Apple Pay,"793 Meza Mission Suite 305, New Russell, AK 19840","5511 Lee Harbors Suite 759, Coxfurt, CA 43610",Paid Search,False,,Tablet,117.80.190.158,1,0,2024-03-03,231,0,1,1
TXN002464,CUST08754,PROD0021,2024-10-20,13:00:00,90.07,1,Credit Card,"1845 Evans Plaza Suite 760, Lake Kimberly, IA 97387","150 Lynn Fort, South Erica, NV 77507",Organic,False,,Tablet,159.63.250.50,1,0,2024-04-21,182,0,1,1
TXN002465,CUST05847,PROD0127,2024-10-20,08:56:00,86.25,3,Credit Card,"6082 David Burg Apt. 563, West Debraton, NC 98628","USCGC Leon, FPO AP 56368",Social,False,,Desktop,6.90.158.29,1,0,2024-06-26,116,0,1,1
TXN002466,CUST06014,PROD0165,2024-10-20,15:35:00,350.04,1,PayPal,"150 Holland Loop, Kennethside, IN 51051","785 Lopez Brooks Suite 317, Pattersonmouth, NE 42606",Paid Search,False,,Desktop,128.105.37.194,1,0,2024-04-01,202,0,1,1
TXN002467,CUST02172,PROD0160,2024-10-20,13:00:00,230.53,1,Apple Pay,"519 Carpenter Park Apt. 863, Thomaston, GA 56875","PSC 7263, Box 1727, APO AE 02386",Organic,True,2024-12-19,Desktop,149.21.212.238,1,0,2024-07-04,108,0,1,1
TXN002468,CUST04107,PROD0398,2024-10-20,13:00:00,241.64,2,Debit Card,"39054 Contreras Grove, Cordovafurt, LA 61010","62079 Hayden Fall Apt. 530, Sabrinahaven, HI 84518",Email,False,,Tablet,30.28.168.208,1,0,2024-03-29,205,0,1,1
TXN002469,CUST02541,PROD0495,2024-10-20,04:33:00,381.83,1,Credit Card,"5304 Shari Center Suite 146, Hatfieldville, AL 75227","33135 Gonzalez Ferry, Stephanieshire, VA 52167",Email,False,,Mobile,137.255.139.176,1,0,2024-05-07,166,0,1,1
TXN002470,CUST08834,PROD0052,2024-10-20,10:56:00,930.34,2,Credit Card,"429 Roberts Common, Christopherfurt, MS 63677","Unit 7578 Box 2805, DPO AP 52456",Organic,False,,Tablet,98.215.234.78,1,1,2024-01-05,289,0,1,1
TXN002471,CUST06544,PROD0255,2024-10-20,18:11:00,29.53,1,Apple Pay,"802 John Cliff Apt. 719, South Timothy, PA 91344","017 Robin Crescent, Medinamouth, MD 59016",Email,False,,Mobile,208.155.98.204,1,0,2024-09-23,27,1,1,1
TXN002472,CUST09135,PROD0400,2024-10-20,16:26:00,681.48,2,Apple Pay,"86188 Daniel Trace Apt. 307, Collinschester, NC 11780","851 Juan Harbors, South Stephen, WA 69067",Social,False,,Tablet,128.139.68.79,1,1,2024-06-29,113,0,1,1
TXN002473,CUST00917,PROD0118,2024-10-20,06:10:00,422.19,3,Apple Pay,"30053 Medina Plains, Grimesfort, SC 21505","Unit 0080 Box 5980, DPO AP 16245",Email,False,,Desktop,178.138.242.39,1,0,2024-05-31,142,0,1,1
TXN002474,CUST02235,PROD0449,2024-10-20,19:33:00,460.74,2,Apple Pay,"9502 Madison Oval Suite 991, Knightfurt, VA 34901","388 Eric Plain, Paulbury, CT 96434",Email,False,,Mobile,144.148.224.183,1,0,2024-07-17,95,0,1,1
TXN002475,CUST03012,PROD0436,2024-10-20,18:24:00,190.02,2,PayPal,"146 Joseph Loop Apt. 930, Lake Nathan, IA 20643","20741 Toni Lodge, Fullerland, IN 23785",Social,False,,Mobile,190.234.142.29,1,0,2024-09-15,35,0,1,1
TXN002476,CUST07412,PROD0465,2024-10-20,10:39:00,1225.38,3,PayPal,"0007 Kari Via, Troystad, NJ 27582","691 Kenneth Turnpike Suite 215, Port Aprilton, MO 45982",Social,False,,Mobile,71.231.166.63,1,1,2024-04-12,191,0,1,1
TXN002477,CUST03325,PROD0460,2024-10-20,11:39:00,875.82,2,Credit Card,"Unit 7272 Box 9680, DPO AE 33080","60554 Chavez Mountain, North Antoniobury, PW 68139",Email,False,,Tablet,188.206.31.170,1,1,2024-07-27,85,0,1,1
TXN002478,CUST03192,PROD0353,2024-10-20,10:37:00,683.7,3,Credit Card,"495 Briana Mews Apt. 711, Lake Kylestad, DE 99330","7199 Martin Circles, South Steven, NY 44862",Paid Search,False,,Tablet,3.161.169.11,1,1,2024-03-09,225,0,1,1
TXN002479,CUST05908,PROD0068,2024-10-20,06:50:00,397.23,3,PayPal,"129 Ray Burgs Apt. 350, Amandashire, HI 58441","86876 Kimberly Point Apt. 596, North Elizabethland, GU 21171",Organic,False,,Mobile,172.167.99.225,1,0,2024-07-13,99,0,1,1
TXN002480,CUST05771,PROD0078,2024-10-20,14:03:00,466.17,3,PayPal,"95846 Haas Plains, Crystalport, ND 33616","552 Todd Cape, Beckerland, AS 87754",Email,False,,Desktop,78.55.128.197,1,0,2024-06-06,136,0,1,1
TXN002481,CUST02244,PROD0004,2024-10-20,16:32:00,111.82,2,Apple Pay,"471 Jones Isle, Morganland, PR 13650","5289 Jessica Village, Lake Ryanberg, MO 15375",Social,False,,Tablet,188.160.156.73,1,0,2024-07-11,101,0,1,1
TXN002482,CUST01021,PROD0313,2024-10-20,13:21:00,80.13,1,Apple Pay,"53672 Heather Mill Suite 066, Lake Sarahberg, VA 72134","3316 Katrina Alley Apt. 868, Grantberg, TN 91549",Social,False,,Tablet,140.31.160.29,1,0,2024-08-12,69,0,1,1
TXN002483,CUST02640,PROD0194,2024-10-20,10:50:00,408.72,2,Apple Pay,"90916 Sandra Terrace Suite 000, South Justinchester, MA 40081","45260 Rogers Stravenue Suite 801, Deanborough, IA 12148",Email,False,,Tablet,175.93.217.101,1,0,2024-01-14,280,0,1,1
TXN002484,CUST00557,PROD0198,2024-10-20,21:21:00,1180.47,3,Apple Pay,"8029 James Land Apt. 843, North Rickymouth, IA 43266","19362 Cisneros Locks Apt. 221, Duncantown, OH 93278",Email,True,2024-12-04,Mobile,100.187.232.204,1,1,2024-03-30,204,0,1,1
TXN002485,CUST01170,PROD0038,2024-10-20,13:13:00,669.09,3,Apple Pay,"153 Adams Viaduct, West Karenland, OK 08966","69441 Phillip Rapids, Mcmahonland, NY 94210",Organic,False,,Desktop,128.83.163.133,1,1,2024-05-11,162,0,1,1
TXN002486,CUST01852,PROD0218,2024-10-20,14:27:00,344.18,2,Debit Card,"80024 Cesar Walk, North Alexishaven, GA 95946","697 Lucas Court Suite 760, Freemantown, AK 99142",Social,False,,Desktop,189.40.61.3,1,0,2024-05-26,147,0,1,1
TXN002487,CUST06044,PROD0259,2024-10-20,10:43:00,292.36,1,Credit Card,"6916 Martin Parkways, West Ianville, AS 97571","4708 Jennifer Squares, North Sandraville, MS 20859",Email,False,,Mobile,154.200.63.254,1,0,2024-08-30,51,0,1,1
TXN002488,CUST05901,PROD0408,2024-10-20,05:40:00,162.7,1,Credit Card,"686 Christine Corner Suite 891, South Anthony, MH 36270","4650 Timothy Valleys, Woodsmouth, TN 38607",Social,True,2024-12-10,Mobile,213.106.252.255,1,0,2024-03-31,203,0,1,1
TXN002489,CUST09762,PROD0167,2024-10-20,09:14:00,427.46,2,Credit Card,"3071 Andrew Grove, South Garyfort, OR 93892","977 Watkins Tunnel, Donovanberg, MO 78771",Social,False,,Tablet,154.95.231.198,1,0,2024-04-09,194,0,1,1
TXN002490,CUST02014,PROD0156,2024-10-20,15:58:00,494.07,1,Apple Pay,"7200 Mary Brook Apt. 458, Joshuahaven, MA 24395","43814 Edward Harbors, Matthewchester, LA 36751",Email,False,,Mobile,116.220.79.75,1,0,2024-05-17,156,0,1,1
TXN002491,CUST02764,PROD0369,2024-10-20,10:31:00,107.04,3,PayPal,"6568 Mary Land, North Ryanhaven, GU 44093","PSC 0141, Box 3400, APO AP 84254",Paid Search,False,,Desktop,14.207.93.37,1,0,2024-09-12,38,0,1,1
TXN002492,CUST06984,PROD0035,2024-10-20,13:00:00,431.78,1,Apple Pay,"31879 Ellis Mall, South Catherinemouth, MT 06037","49557 Higgins Spur, New Savannahbury, OR 76109",Paid Search,False,,Desktop,119.207.205.0,1,0,2024-01-14,280,0,1,1
TXN002493,CUST08480,PROD0134,2024-10-20,15:05:00,315.35,1,Apple Pay,"20490 Tyler Road Apt. 657, Blaketon, PW 72875","89555 Jeffrey Hills Suite 957, Greenfurt, CT 02562",Social,False,,Mobile,63.109.155.155,1,0,2024-07-27,85,0,1,1
TXN002494,CUST02626,PROD0345,2024-10-20,14:08:00,984.39,3,Apple Pay,"88984 Rachel Springs, Barronborough, NC 41162","242 David Port, Stewartmouth, PW 30120",Social,False,,Desktop,60.217.76.105,1,1,2024-08-30,51,0,1,1
TXN002495,CUST01851,PROD0030,2024-10-20,12:57:00,498.69,1,PayPal,"2434 Camacho Bypass Apt. 492, Berryton, WY 21839","3551 Patrick Turnpike Apt. 016, Karaberg, OK 96786",Paid Search,False,,Desktop,72.108.161.69,1,0,2024-08-17,64,0,1,1
TXN002496,CUST03701,PROD0266,2024-10-20,06:47:00,83.94,3,Apple Pay,"752 Carter Fords Apt. 255, Matthewhaven, IN 58251","0057 Jaclyn Wall Apt. 994, Port Johnathan, AK 26906",Paid Search,False,,Desktop,126.14.140.31,1,0,2024-09-21,29,1,1,1
TXN002497,CUST09014,PROD0332,2024-10-20,16:56:00,270.12,1,PayPal,"68528 Johnny Port, North Julia, ID 36035","2441 Christina Fort, East Lisamouth, HI 60625",Email,False,,Mobile,122.28.0.92,1,0,2024-03-25,209,0,1,1
TXN002498,CUST07689,PROD0361,2024-10-20,11:28:00,110.55,1,PayPal,"419 Evans Circle, Lutzville, AS 67351","02055 Watson Extension, Carmenfort, VI 05592",Paid Search,False,,Desktop,161.30.30.190,1,0,2024-05-22,151,0,1,1
TXN002499,CUST02553,PROD0234,2024-10-20,11:15:00,51.74,1,Apple Pay,"72998 Rose Fork, Garciachester, NH 29531","46243 Gabrielle Park, Duffyfort, VA 75395",Email,False,,Mobile,121.84.127.85,1,0,2024-04-16,187,0,1,1
TXN002500,CUST09398,PROD0241,2024-10-20,18:12:00,279.36,2,PayPal,"083 Jones Dale, Gabriellehaven, IN 19202","085 Williams Circles, West Louisside, OH 17847",Social,False,,Tablet,74.182.140.43,1,0,2024-03-07,227,0,1,1
TXN002501,CUST05077,PROD0324,2024-10-20,14:29:00,390.11,1,Apple Pay,"0747 John Stravenue, Perezburgh, OR 19177","7339 Ashley Flats Suite 283, Hoovertown, MO 92974",Email,False,,Desktop,129.1.121.208,1,0,2024-09-27,23,1,1,1
TXN002502,CUST05323,PROD0222,2024-10-20,09:57:00,365.05,1,PayPal,"624 Murray Via Suite 035, West Robert, VA 26611","840 King Plains Apt. 368, Erikaton, CO 07721",Email,False,,Desktop,54.6.173.169,1,0,2024-08-27,54,0,1,1
TXN002503,CUST09495,PROD0081,2024-10-20,14:57:00,460.5,1,Apple Pay,"826 Roy Corner Apt. 590, South Nataliechester, AR 16181","192 King Harbor Suite 072, Amandashire, TN 26957",Email,True,2024-11-20,Tablet,129.34.25.60,1,0,2024-05-08,165,0,1,1
TXN002504,CUST03833,PROD0347,2024-10-20,09:49:00,66.9,1,Apple Pay,"877 Hendricks Park, Port Aliciafort, WA 07050","4031 Morgan Loop, Rebeccatown, UT 85962",Paid Search,False,,Mobile,23.148.244.7,1,0,2024-01-17,277,0,1,1
TXN002505,CUST09424,PROD0175,2024-10-20,12:15:00,1013.25,3,Debit Card,"163 Allen Terrace, Thomaston, AZ 20403","07043 Amanda Radial, Steinchester, ND 44103",Organic,False,,Desktop,91.199.170.57,1,1,2024-02-13,250,0,1,1
TXN002506,CUST00226,PROD0466,2024-10-20,12:18:00,167.37,3,Apple Pay,"2480 Browning Springs Suite 406, North Kimberly, TN 17509","1394 Gilbert Plains, Lake Lauren, MN 75649",Paid Search,False,,Mobile,203.199.239.70,1,0,2024-07-22,90,0,1,1
TXN002507,CUST06845,PROD0350,2024-10-20,18:37:00,887.7,2,Debit Card,"46961 Steven Mills, West Keithberg, ME 74070","21981 Baldwin Centers Suite 938, West Erichaven, DE 85644",Paid Search,False,,Desktop,15.124.101.124,1,1,2024-01-02,292,0,1,1
TXN002508,CUST09107,PROD0428,2024-10-20,10:16:00,417.69,1,PayPal,"36673 Linda Gardens Suite 392, West Lukestad, VT 99713","6308 Davis Land, Lake Brian, MA 25564",Social,False,,Tablet,183.186.107.57,1,0,2024-01-03,291,0,1,1
TXN002509,CUST05051,PROD0276,2024-10-20,16:02:00,280.6,1,PayPal,"PSC 3194, Box 3659, APO AA 88140","PSC 3162, Box 9181, APO AP 71170",Paid Search,False,,Tablet,177.91.102.224,1,0,2024-06-23,119,0,1,1
TXN002510,CUST03278,PROD0101,2024-10-20,16:20:00,723.26,2,PayPal,"0265 Michele Harbor Apt. 513, Valenzuelaland, VT 98332","505 Randall Trace Suite 302, West Robin, ME 77485",Organic,False,,Mobile,87.1.218.142,1,1,2024-04-24,179,0,1,1
TXN002511,CUST03570,PROD0379,2024-10-20,21:26:00,640.42,2,Apple Pay,"20569 Erika Island, North Randyfurt, WA 68162","PSC 2682, Box 0170, APO AA 77068",Social,False,,Tablet,186.152.251.201,1,1,2024-02-13,250,0,1,1
TXN002512,CUST06262,PROD0104,2024-10-20,22:44:00,63.2,2,Credit Card,,"388 Tim Rest Apt. 909, North Valerie, SD 56340",Social,False,,Mobile,175.106.6.103,1,0,2024-02-25,238,0,1,1
TXN002513,CUST00029,PROD0280,2024-10-20,20:02:00,980.64,2,Credit Card,"04754 David Ferry, Coleside, NY 53984","662 Miller River Suite 311, Ericberg, WA 51569",Email,False,,Tablet,188.225.181.45,1,1,2024-05-31,142,0,1,1
TXN002514,CUST08810,PROD0228,2024-10-20,15:11:00,120.54,2,Debit Card,"94644 Coleman Unions, Oscarburgh, ME 65421","12881 Ashley Freeway, Penaville, AS 62396",Organic,False,,Desktop,40.112.60.251,1,0,2024-01-14,280,0,1,1
TXN002515,CUST01922,PROD0001,2024-10-20,14:05:00,66.78,3,Apple Pay,"471 Samantha Lodge Suite 436, East Zacharyland, NJ 28952","7793 Nicole Track Apt. 828, Damonside, OK 36840",Social,False,,Tablet,213.179.238.75,1,0,2024-03-22,212,0,1,1
TXN002516,CUST02925,PROD0178,2024-10-20,13:00:00,286.55,1,Debit Card,"64469 Sullivan Hills Suite 740, Haletown, ND 54002","8552 Steven Neck Apt. 971, Hickschester, HI 07173",Email,False,,Tablet,81.61.36.31,1,0,2024-04-09,194,0,1,1
TXN002517,CUST06281,PROD0032,2024-10-20,11:04:00,254.67,3,Credit Card,"243 Hinton Port Apt. 855, Amytown, AS 61353","9774 Fletcher Meadow, North Kurt, KY 22868",Social,False,,Mobile,140.131.108.225,1,0,2024-06-11,131,0,1,1
